,true_mask_path,pred_mask_path,review,true_mask_pixels,pred_mask_pixels,DICE,JACRD,AUC,KAPPA,RNDIND,ADJRIND,ICCORR,VOLSMTY,MUTINF,HDRFDST,MAHLNBS,VARINFO,GCOERR,PROBDST,SNSVTY,SPCFTY,PRCISON,FMEASR,ACURCY,FALLOUT,TP,FP,TN,FN,REFVOL,SEGVOL
17,dataset/Expert/00002711_000_expert.png,dataset/sample_1/00002711_000_s1.png,5,210024,210534,0.558406,0.387353,0.724022,0.447636,0.708512,0.330934,0.557712,0.998787,0.122926,218.487986,0.115519,1.200151,0.305193,0.003101,0.559084,0.888960,0.557729,0.558406,0.822887,0.111040,117421,93113,745439,92603,210024,210534
18,dataset/Expert/00002763_031_expert.png,dataset/sample_1/00002763_031_s1.png,4,110632,145783,0.742655,0.590654,0.903361,0.707573,0.882060,0.650835,0.742409,0.862914,0.249375,128.968989,0.445836,0.569155,0.108880,0.001359,0.860637,0.946085,0.653121,0.742655,0.937070,0.053915,95214,50569,887375,15418,110632,145783
19,dataset/Expert/00002856_009_expert.png,dataset/sample_1/00002856_009_s1.png,2,27063,161595,0.225424,0.127030,0.824173,0.189593,0.760122,0.157684,0.224878,0.286900,0.038258,575.127812,1.499196,0.716431,0.162465,0.013475,0.785722,0.862624,0.131588,0.225424,0.860640,0.137376,21264,140331,881182,5799,27063,161595
20,dataset/Expert/00002980_000_expert.png,dataset/sample_1/00002980_000_s1.png,5,93912,53377,0.557041,0.386041,0.711942,0.526291,0.883302,0.488593,0.556798,0.724793,0.110918,88.549421,0.502397,0.503395,0.095883,0.003118,0.436824,0.987059,0.768552,0.557041,0.937779,0.012941,41023,12354,942310,52889,93912,53377
21,dataset/Expert/00003072_028_expert.png,dataset/sample_1/00003072_028_s1.png,2,148573,142237,0.372862,0.229152,0.633555,0.271952,0.712644,0.209805,0.372181,0.978213,0.042064,277.000000,0.610192,1.077247,0.282500,0.006596,0.364912,0.902199,0.381167,0.372862,0.826071,0.097801,54216,88021,811982,94357,148573,142237
22,dataset/Expert/00003333_002_expert.png,dataset/sample_1/00003333_002_s1.png,3,71951,109967,0.678514,0.513448,0.904180,0.649432,0.894672,0.606357,0.678296,0.791027,0.179380,479.504953,0.920897,0.486239,0.091253,0.001858,0.857764,0.950595,0.561232,0.678514,0.944225,0.049405,61717,48250,928375,10234,71951,109967
23,dataset/Expert/00003391_001_expert.png,dataset/sample_1/00003391_001_s1.png,3,34614,39114,0.439643,0.281758,0.722815,0.419304,0.924304,0.401581,0.439489,0.938965,0.046255,229.810792,1.536391,0.346543,0.065686,0.004998,0.468221,0.977408,0.414353,0.439643,0.960600,0.022592,16207,22907,991055,18407,34614,39114
24,dataset/Expert/00003400_003_expert.png,dataset/sample_1/00003400_003_s1.png,3,66390,60973,0.436924,0.279529,0.692675,0.400587,0.872570,0.369661,0.436657,0.957468,0.058551,168.077363,1.295198,0.543413,0.114353,0.005054,0.419099,0.966250,0.456333,0.436924,0.931607,0.033750,27824,33149,949037,38566,66390,60973
25,dataset/Expert/00003787_003_expert.png,dataset/sample_1/00003787_003_s1.png,3,20247,48993,0.542288,0.372013,0.948931,0.529429,0.941379,0.512329,0.542170,0.584835,0.077437,320.515210,0.874670,0.254980,0.042670,0.003310,0.927248,0.970613,0.383198,0.542288,0.969776,0.029387,18774,30219,998110,1473,20247,48993
26,dataset/Expert/00003894_005_expert.png,dataset/sample_1/00003894_005_s1.png,5,108108,148207,0.793001,0.657002,0.945271,0.764979,0.903922,0.715652,0.792803,0.843556,0.298947,110.000000,0.411771,0.468591,0.087193,0.001024,0.940069,0.950474,0.685723,0.793001,0.949401,0.049526,101629,46578,893890,6479,108108,148207
27,dataset/Expert/00003973_008_expert.png,dataset/sample_1/00003973_008_s1.png,1,74644,175558,0.364410,0.222800,0.738645,0.293869,0.742683,0.237111,0.363816,0.596670,0.056663,285.000000,1.333616,0.908789,0.210633,0.006840,0.610739,0.866551,0.259675,0.364410,0.848341,0.133449,45588,129970,843962,29056,74644,175558
28,dataset/Expert/00004808_090_expert.png,dataset/sample_1/00004808_090_s1.png,4,197128,312268,0.744164,0.592564,0.908674,0.667534,0.782324,0.535039,0.743677,0.773968,0.351198,107.079410,0.131974,0.873452,0.202492,0.001348,0.961492,0.855856,0.606969,0.744164,0.875715,0.144144,189537,122731,728717,7591,197128,312268
29,dataset/Expert/00004911_018_expert.png,dataset/sample_1/00004911_018_s1.png,4,17278,4891,0.441247,0.283077,0.641538,0.437155,0.976653,0.431880,0.441201,0.441247,0.028671,308.520664,1.271887,0.106671,0.015157,0.004966,0.283077,1.000000,1.000000,0.441247,0.988187,0.000000,4891,0,1031298,12387,17278,4891
30,dataset/Expert/00005089_014_expert.png,dataset/sample_1/00005089_014_s1.png,4,15546,16925,0.602199,0.430819,0.810994,0.595954,0.975666,0.588382,0.602151,0.957531,0.046367,160.440020,0.648192,0.137760,0.021727,0.002591,0.628908,0.993081,0.577666,0.602199,0.987681,0.006919,9777,7148,1025882,5769,15546,16925
31,dataset/Expert/00005215_000_expert.png,dataset/sample_1/00005215_000_s1.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,dataset/Expert/00005353_000_expert.png,dataset/sample_1/00005353_000_s1.png,5,124388,124755,0.835785,0.717896,0.907342,0.813646,0.925009,0.773492,0.835632,0.998527,0.314286,78.243211,0.439576,0.423236,0.074355,0.000771,0.837018,0.977667,0.834556,0.835785,0.960982,0.022333,104115,20640,903548,20273,124388,124755
33,dataset/Expert/00006323_009_expert.png,dataset/sample_1/00006323_009_s1.png,2,32216,292790,0.176298,0.096671,0.814695,0.128029,0.619750,0.081810,0.175298,0.198249,0.037785,527.821940,1.389726,0.976832,0.283340,0.018322,0.889279,0.740111,0.097848,0.176298,0.744694,0.259889,28649,264141,752219,3567,32216,292790
34,dataset/Expert/00006948_002_expert.png,dataset/sample_1/00006948_002_s1.png,4,88884,101933,0.775266,0.633008,0.901517,0.752887,0.921552,0.715990,0.775106,0.931615,0.230811,81.743501,0.413496,0.417224,0.074251,0.001137,0.832175,0.970859,0.725643,0.775266,0.959104,0.029141,73967,27966,931726,14917,88884,101933
35,dataset/Expert/00007034_016_expert.png,dataset/sample_1/00007034_016_s1.png,1,144984,160318,0.015486,0.007804,0.420749,0,0.591036,0,0.014364,0.949774,0.024274,362.840185,0.272269,1.148164,0.403046,0.249307,0.016305,0.825193,0.014746,0.015486,0.713350,0.174807,2364,157954,745638,142620,144984,160318
36,dataset/Expert/00007558_006_expert.png,dataset/sample_1/00007558_006_s1.png,3,12863,54424,0.368957,0.226209,0.962227,0.356181,0.922292,0.340790,0.368799,0.382332,0.049880,535.000000,1.302365,0.290138,0.050061,0.006707,0.965016,0.959438,0.228080,0.368957,0.959506,0.040562,12413,42011,993702,450,12863,54424
37,dataset/Expert/00007882_001_expert.png,dataset/sample_1/00007882_001_s1.png,4,167256,421274,0.549868,0.379185,0.836507,0.416661,0.622370,0.230972,0.548878,0.568386,0.204044,405.738832,0.222968,1.197012,0.352837,0.003210,0.967421,0.705593,0.384090,0.549868,0.747356,0.294407,161807,259467,621853,5449,167256,421274
38,dataset/Expert/00008008_027_expert.png,dataset/sample_1/00008008_027_s1.png,2,68865,17725,0.199030,0.110513,0.557916,0.176899,0.876464,0.164176,0.198771,0.409401,0.016866,305.085234,0.449052,0.439523,0.081938,0.015782,0.125129,0.990703,0.486150,0.199030,0.933857,0.009297,8617,9108,970603,60248,68865,17725
39,dataset/Expert/00008386_000_expert.png,dataset/sample_1/00008386_000_s1.png,2,6715,115727,0.042126,0.021516,0.637732,0.030388,0.801320,0.026546,0.041689,0.109685,0.002355,629.224920,3.494470,0.552181,0.118182,0.089170,0.384066,0.891398,0.022285,0.042126,0.888149,0.108602,2579,113148,928713,4136,6715,115727
40,dataset/Expert/00008547_001_expert.png,dataset/sample_1/00008547_001_s1.png,3,52810,247292,0.132082,0.070711,0.573424,0.053522,0.626607,0.035497,0.131109,0.351947,0.003731,353.022662,1.724362,1.068524,0.295951,0.025769,0.375289,0.771560,0.080144,0.132082,0.751602,0.228440,19819,227473,768293,32991,52810,247292
41,dataset/Expert/00008554_009_expert.png,dataset/sample_1/00008554_009_s1.png,2,30794,97005,0.359299,0.218991,0.836408,0.329402,0.856020,0.300289,0.358993,0.481913,0.055701,588.000000,1.377371,0.524604,0.102212,0.006993,0.745567,0.927248,0.236679,0.359299,0.921912,0.072752,22959,74046,943736,7835,30794,97005
42,dataset/Expert/00008814_010_expert.png,dataset/sample_1/00008814_010_s1.png,2,18345,72738,0.387229,0.240102,0.953906,0.369614,0.899211,0.348126,0.387021,0.402819,0.063669,468.412212,1.208881,0.363359,0.066645,0.006206,0.961297,0.946514,0.242445,0.387229,0.946773,0.053486,17635,55103,975128,710,18345,72738
43,dataset/Expert/00009368_006_expert.png,dataset/sample_1/00009368_006_s1.png,4,61231,146660,0.413168,0.260373,0.798175,0.360478,0.794381,0.309211,0.412713,0.589068,0.076055,425.586654,1.138629,0.752816,0.162393,0.005570,0.701393,0.894958,0.292834,0.413168,0.883655,0.105042,42947,103713,883632,18284,61231,146660
44,dataset/Expert/00009437_008_expert.png,dataset/sample_1/00009437_008_s1.png,5,28884,35307,0.697512,0.535523,0.881198,0.688060,0.963651,0.674514,0.697440,0.899939,0.095979,47.010637,0.105975,0.202455,0.032486,0.001701,0.775066,0.987330,0.634067,0.697512,0.981483,0.012670,22387,12920,1006772,6497,28884,35307
45,dataset/Expert/00009507_004_expert.png,dataset/sample_1/00009507_004_s1.png,3,31191,74201,0.573725,0.402254,0.963035,0.555090,0.917982,0.528773,0.573557,0.591905,0.113668,429.923249,0.933988,0.334548,0.060842,0.002914,0.969286,0.956783,0.407447,0.573725,0.957155,0.043217,30233,43968,973417,958,31191,74201
46,dataset/Expert/00009619_000_expert.png,dataset/sample_1/00009619_000_s1.png,5,36058,28893,0.846731,0.734200,0.880613,0.841893,0.981193,0.833390,0.846694,0.889686,0.140225,35.805028,0.192924,0.117465,0.017048,0.000710,0.762605,0.998622,0.951718,0.846731,0.990506,0.001378,27498,1395,1011123,8560,36058,28893
47,dataset/Expert/00010060_038_expert.png,dataset/sample_1/00010060_038_s1.png,2,16356,28159,0.178007,0.097699,0.609397,0.161460,0.932644,0.155581,0.177871,0.734853,0.008054,201.022387,1.448557,0.278210,0.049819,0.018109,0.242235,0.976558,0.140701,0.178007,0.965104,0.023442,3962,24197,1008023,12394,16356,28159
48,dataset/Expert/00010103_014_expert.png,dataset/sample_1/00010103_014_s1.png,5,57511,145881,0.495536,0.329377,0.889951,0.452457,0.823448,0.398550,0.495153,0.565519,0.120089,104.019229,0.364520,0.648399,0.136042,0.003992,0.876250,0.903652,0.345446,0.495536,0.902149,0.096348,50394,95487,895578,7117,57511,145881
49,dataset/Expert/00010277_000_expert.png,dataset/sample_1/00010277_000_s1.png,3,90200,124550,0.605476,0.434181,0.829321,0.561747,0.851459,0.506098,0.605160,0.840047,0.145420,263.036119,0.621636,0.658054,0.133802,0.002555,0.720765,0.937877,0.521983,0.605476,0.919201,0.062123,65013,59537,898839,25187,90200,124550
50,dataset/Expert/00010381_000_expert.png,dataset/sample_1/00010381_000_s1.png,3,49307,35733,0.293979,0.172319,0.615132,0.264932,0.892040,0.248480,0.293756,0.840381,0.024211,292.246471,2.028229,0.439638,0.087799,0.009418,0.253514,0.976750,0.349817,0.293979,0.942741,0.023250,12500,23233,976036,36807,49307,35733
51,dataset/Expert/00010447_018_expert.png,dataset/sample_1/00010447_018_s1.png,3,56672,57089,0.440942,0.282826,0.705147,0.408877,0.886052,0.381242,0.440705,0.996334,0.056920,194.743421,0.389199,0.494488,0.103231,0.004972,0.442564,0.967731,0.439332,0.440942,0.939347,0.032269,25081,32008,959896,31591,56672,57089
52,dataset/Expert/00010815_006_expert.png,dataset/sample_1/00010815_006_s1.png,4,53289,56365,0.833987,0.715247,0.923683,0.824835,0.965881,0.808940,0.833919,0.971948,0.191186,125.000000,0.115411,0.209633,0.032751,0.000781,0.858057,0.989310,0.811230,0.833987,0.982639,0.010690,45725,10640,984647,7564,53289,56365
53,dataset/Expert/00010936_016_expert.png,dataset/sample_1/00010936_016_s1.png,2,17665,180503,0.144322,0.077773,0.824145,0.117230,0.728876,0.094021,0.143689,0.178283,0.024260,426.521981,1.494401,0.737407,0.177466,0.023251,0.809510,0.838780,0.079223,0.144322,0.838287,0.161220,14300,166203,864708,3365,17665,180503
54,dataset/Expert/00011157_001_expert.png,dataset/sample_1/00011157_001_s1.png,4,58774,60772,0.626035,0.455641,0.806542,0.603436,0.918365,0.574609,0.625869,0.983287,0.114159,103.353761,0.084376,0.402527,0.076272,0.002343,0.636676,0.976407,0.615744,0.626035,0.957365,0.023593,37420,23352,966450,21354,58774,60772
55,dataset/Expert/00011237_006_expert.png,dataset/sample_1/00011237_006_s1.png,3,39847,154039,0.270633,0.156493,0.765861,0.223762,0.766650,0.187239,0.270105,0.411035,0.039361,424.675170,1.264083,0.756365,0.168405,0.010569,0.658418,0.873303,0.170321,0.270633,0.865137,0.126697,26236,127803,880926,13611,39847,154039
56,dataset/Expert/00011269_019_expert.png,dataset/sample_1/00011269_019_s1.png,1,3351,79494,0.000000,0.000000,0.461973,0,0.854470,0,0,0.080898,0.000364,642.748007,6.399546,0.417612,0.082192,0,0.000000,0.923946,0.000000,0.000000,0.920993,0.076054,0,79494,965731,3351,3351,79494
57,dataset/Expert/00011355_011_expert.png,dataset/sample_1/00011355_011_s1.png,4,39493,48814,0.572140,0.400698,0.808159,0.553551,0.930531,0.531854,0.572000,0.894448,0.082268,142.172431,0.540610,0.338507,0.061035,0.002933,0.639658,0.976660,0.517515,0.572140,0.963967,0.023340,25262,23552,985531,14231,39493,48814
58,dataset/Expert/00011450_000_expert.png,dataset/sample_1/00011450_000_s1.png,4,49848,26072,0.641438,0.472145,0.743370,0.629336,0.949426,0.611767,0.641337,0.686828,0.102971,539.912030,0.642598,0.237849,0.039480,0.002192,0.488465,0.998275,0.933914,0.641438,0.974039,0.001725,24349,1723,997005,25499,49848,26072
59,dataset/Expert/00011502_001_expert.png,dataset/sample_1/00011502_001_s1.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,dataset/Expert/00000072_000_expert.png,dataset/sample_2/00000072_000_s2.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,dataset/Expert/00000150_002_expert.png,dataset/sample_2/00000150_002_s2.png,5,2729,7540,0.469374,0.306655,0.939101,0.467338,0.989661,0.464886,0.469354,0.531503,0.015605,75.239617,1.203796,0.056417,0.007064,0.004433,0.883107,0.995095,0.319629,0.469374,0.994803,0.004905,2410,5130,1040717,319,2729,7540
62,dataset/Expert/00000181_061_expert.png,dataset/sample_2/00000181_061_s2.png,4,62059,261676,0.383394,0.237160,0.898827,0.318157,0.691742,0.234129,0.382648,0.383394,0.126979,319.765539,0.827669,0.880810,0.235518,0.006307,1.000000,0.797655,0.237160,0.383394,0.809630,0.202345,62059,199617,786900,0,62059,261676
63,dataset/Expert/00000211_019_expert.png,dataset/sample_2/00000211_019_s2.png,4,138819,289353,0.648426,0.479757,0.917267,0.571809,0.754098,0.448316,0.647864,0.648426,0.288329,202.000000,0.546036,0.837164,0.212434,0.002126,1.000000,0.834534,0.479757,0.648426,0.856440,0.165466,138819,150534,759223,0,138819,289353
64,dataset/Expert/00000211_041_expert.png,dataset/sample_2/00000211_041_s2.png,3,124276,208728,0.354296,0.215285,0.656338,0.241619,0.673978,0.173710,0.353493,0.746393,0.038410,282.405736,1.351288,1.168309,0.302840,0.007147,0.474677,0.838000,0.282621,0.354296,0.794939,0.162000,58991,149737,774563,65285,124276,208728
65,dataset/Expert/00000344_003_expert.png,dataset/sample_2/00000344_003_s2.png,2,30639,113456,0.414088,0.261104,0.945789,0.385828,0.851934,0.350076,0.413773,0.425261,0.091606,458.401571,1.179824,0.501714,0.102253,0.005549,0.973726,0.917851,0.262957,0.414088,0.919484,0.082149,29834,83622,934315,805,30639,113456
66,dataset/Expert/00000468_033_expert.png,dataset/sample_2/00000468_033_s2.png,2,5520,2525,0.627719,0.457428,0.728714,0.626485,0.994304,0.624682,0.627708,0.627719,0.019178,18.384776,0.238273,0.033482,0.004163,0.002326,0.457428,1.000000,1.000000,0.627719,0.997144,0.000000,2525,0,1043056,2995,5520,2525
67,dataset/Expert/00000808_002_expert.png,dataset/sample_2/00000808_002_s2.png,2,20972,12054,0.286865,0.167450,0.609376,0.276299,0.956087,0.269894,0.286777,0.729970,0.015326,486.805916,2.354359,0.201344,0.032886,0.009749,0.225873,0.992880,0.392982,0.286865,0.977539,0.007120,4737,7317,1020287,16235,20972,12054
68,dataset/Expert/00000830_000_expert.png,dataset/sample_2/00000830_000_s2.png,3,4889,8554,0.455999,0.295336,0.810829,0.452752,0.986149,0.449554,0.455972,0.727367,0.016709,447.794596,1.359379,0.077719,0.010586,0.004678,0.626918,0.994741,0.358312,0.455999,0.993026,0.005259,3065,5489,1038198,1824,4889,8554
69,dataset/Expert/00000974_002_expert.png,dataset/sample_2/00000974_002_s2.png,1,25300,102351,0.396393,0.247189,0.962351,0.372099,0.863836,0.341132,0.396106,0.396393,0.085279,219.640616,1.235303,0.454844,0.091645,0.005972,1.000000,0.924702,0.247189,0.396393,0.926518,0.075298,25300,77051,946225,0,25300,102351
70,dataset/Expert/00001075_024_expert.png,dataset/sample_2/00001075_024_s2.png,3,54921,26460,0.506457,0.339098,0.684670,0.489055,0.926326,0.468804,0.506308,0.650275,0.070529,472.207581,1.441724,0.325248,0.056131,0.003822,0.375230,0.994111,0.778836,0.506457,0.961696,0.005889,20608,5852,987803,34313,54921,26460
71,dataset/Expert/00001187_006_expert.png,dataset/sample_2/00001187_006_s2.png,2,52405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,dataset/Expert/00002350_001_expert.png,dataset/sample_2/00002350_001_s2.png,5,13134,13114,0.703444,0.542548,0.849580,0.699685,0.985263,0.694360,0.703415,0.999238,0.050824,555.598776,0.816433,0.092443,0.013727,0.001653,0.702908,0.996251,0.703980,0.703444,0.992577,0.003749,9232,3882,1031560,3902,13134,13114
73,dataset/Expert/00002578_000_expert.png,dataset/sample_2/00002578_000_s2.png,4,116908,161687,0.682317,0.517815,0.870730,0.635093,0.845438,0.565358,0.681986,0.839268,0.212562,275.000000,0.509989,0.699521,0.142101,0.001826,0.812990,0.928470,0.587833,0.682317,0.915595,0.071530,95045,66642,865026,21863,116908,161687
74,dataset/Expert/00002583_014_expert.png,dataset/sample_2/00002583_014_s2.png,4,17593,15616,0.496974,0.330649,0.730954,0.488909,0.968645,0.480870,0.496912,0.940468,0.034816,73.006849,0.359752,0.165025,0.027082,0.003969,0.469050,0.992857,0.528432,0.496974,0.984069,0.007143,8252,7364,1023619,9341,17593,15616
75,dataset/Expert/00002597_000_expert.png,dataset/sample_2/00002597_000_s2.png,5,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,dataset/Expert/00002706_004_expert.png,dataset/sample_2/00002706_004_s2.png,1,24489,23370,0.000000,0.000000,0.488590,0,0.912882,0,0,0.976619,0.000769,378.761138,9.584536,0.312443,0.067421,0,0.000000,0.977180,0.000000,0.000000,0.954358,0.022820,0,23370,1000717,24489,24489,23370
77,dataset/Expert/00002711_000_expert.png,dataset/sample_2/00002711_000_s2.png,5,210024,141798,0.613793,0.442786,0.736880,0.539433,0.774420,0.442166,0.613286,0.806078,0.176429,288.000000,0.389409,0.941265,0.210572,0.002468,0.514098,0.959663,0.761456,0.613793,0.870419,0.040337,107973,33825,804727,102051,210024,141798
78,dataset/Expert/00002763_031_expert.png,dataset/sample_2/00002763_031_s2.png,4,110632,110571,0.386215,0.239323,0.656882,0.313841,0.774568,0.263752,0.385709,0.999724,0.049422,195.358645,0.583942,0.873402,0.214520,0.006232,0.386109,0.927656,0.386322,0.386215,0.870519,0.072344,42716,67855,870089,67916,110632,110571
79,dataset/Expert/00002856_009_expert.png,dataset/sample_2/00002856_009_s2.png,2,27063,254286,0.134879,0.072316,0.735374,0.092543,0.643513,0.063678,0.133970,0.192380,0.017936,688.491104,1.834470,0.936229,0.256506,0.025153,0.701105,0.769644,0.074617,0.134879,0.767875,0.230356,18974,235312,786201,8089,27063,254286
80,dataset/Expert/00002980_000_expert.png,dataset/sample_2/00002980_000_s2.png,5,93912,130117,0.724272,0.567733,0.906284,0.692256,0.889122,0.641821,0.724042,0.838391,0.223789,105.422958,0.648152,0.528428,0.100060,0.001493,0.863883,0.948686,0.623508,0.724272,0.941091,0.051314,81129,48988,905676,12783,93912,130117
81,dataset/Expert/00003072_028_expert.png,dataset/sample_2/00003072_028_s2.png,2,148573,93860,0.545817,0.375343,0.707270,0.489846,0.812037,0.425076,0.545406,0.774317,0.124200,510.306770,0.572033,0.775088,0.165609,0.003263,0.445316,0.969225,0.704901,0.545817,0.894992,0.030775,66162,27698,872305,82411,148573,93860
82,dataset/Expert/00003333_002_expert.png,dataset/sample_2/00003333_002_s2.png,3,71951,92564,0.830550,0.710206,0.962348,0.816371,0.948242,0.790994,0.830446,0.874704,0.254671,90.138782,0.368180,0.282092,0.047102,0.000800,0.949521,0.975175,0.738073,0.830550,0.973414,0.024825,68319,24245,952380,3632,71951,92564
83,dataset/Expert/00003391_001_expert.png,dataset/sample_2/00003391_001_s2.png,3,34614,149600,0.151063,0.081703,0.634079,0.102969,0.746203,0.084549,0.150480,0.375802,0.010027,242.000000,1.949981,0.780406,0.180463,0.022038,0.401976,0.866182,0.093008,0.151063,0.850859,0.133818,13914,135686,878276,20700,34614,149600
84,dataset/Expert/00003400_003_expert.png,dataset/sample_2/00003400_003_s2.png,3,66390,7440,0.141135,0.075925,0.538103,0.130034,0.886369,0.121583,0.140899,0.201544,0.013988,623.946312,2.085826,0.373341,0.067173,0.023864,0.078476,0.997730,0.700269,0.141135,0.939528,0.002270,5210,2230,979956,61180,66390,7440
